"regionID","regionName"
1002111,Digby
1002112,Enfield
1002113,Halifax
1002114,Hubbards
1002115,Kentville
1002116,Lawrencetown
1002117,Mahone Bay
1002118,New Glasgow
1002119,New Minas
1002120,North Sydney
1002121,Port Hawkesbury
1002122,Sheet Harbour
1002123,Stellarton
1002124,Sydney
1002125,Terence Bay
1002126,Troy
1002127,Truro
1002128,West Bay
1002129,Weymouth
1002130,Windsor
1002131,Wolfville
1002132,Yarmouth
1002133,Fort Providence
1002134,Fort Simpson
1002135,Inuvik
1002136,Lutselk'e
1002137,Norman Wells
1002138,Rae
1002139,Wekweeti
1002140,Trout Lake
1002141,Wrigley
1002142,Yellowknife
1002143,Arviat
1002144,Baker Lake
1002145,Cambridge Bay
1002146,Cape Dorset
1002147,Clyde River
1002148,Gjoa Haven
1002149,Igloolik
1002150,Iqaluit
1002151,Pangnirtung
1002152,Pond Inlet
1002153,Rankin Inlet
1002154,Acton
1002155,Agincourt
1002156,Ajax
1002157,Alexandria
1002158,Alliston
1002159,Almonte
1002160,Amherstburg
1002161,Ancaster
1002162,Angling Lake
1002163,Angus
1002164,Apsley
1002165,Arnprior
1002166,Arva
1002167,Atikokan
1002168,Aurora
1002169,Aylmer
1002170,Ayr
1002171,Baden
1002172,Balmertown
1002173,Bancroft
1002174,Bannockburn
1002175,Barrie
1002176,Barry's Bay
1002177,Barwick
1002178,Beamsville
1002179,Beaverton
1002180,Belleville
1002181,Bethany
1002182,Big Trout Lake
1002183,Blenheim
1002184,Blind River
1002185,Bloomfield
1002186,Bolton
1002187,Bonfield
1002188,Bowmanville
1002189,Bracebridge
1002190,Bramalea
1002191,Brampton
1002192,Brantford
1002193,Selwyn
1002194,Brockville
1002195,Burgessville
1002196,Burk's Falls
1002197,Burlington
1002198,Cache Bay
1002199,Caledon
1002200,Cambridge
1002201,Campbellford
1002202,Campbellville
1002203,Capreol
1002204,Carleton Place
1002205,Carlisle
1002206,Carp
1002207,Casselman
1002208,Cayuga
1002209,Chalk River
1002210,Chapleau
1002211,Chatham
1002212,Chatsworth
1002213,Chelmsford
1002214,Chesley
1002215,Chesterville
1002216,Churchville
1002217,Clarence Creek
1002218,Clarkson
1002219,Clifford
1002220,Clinton
1002221,Cobden
1002222,Cobourg
1002223,Cochrane
1002224,Colborne
1002225,Coldwater
1002226,Collingwood
1002227,Comber
1002228,Concord
1002229,Cookstown
1002230,Cooksville
1002231,Copper Cliff
1002232,Cornwall
1002233,Cottam
1002234,Courtice
1002235,Creemore
1002236,Deep River
1002237,Deer Lake Indian Reserve
1002238,Delta
1002239,Deseronto
1002240,Don Mills
1002241,Dorset
1002242,Dryden
1002243,Dublin
1002244,Dubreuilville
1002245,Dunchurch
1002246,Dundas
1002247,Durham
1002248,Earlton
1002249,East York
1002250,Eganville
1002251,Elgin
1002252,Elliot Lake
1002253,Elmira
1002254,Elora
1002255,Embrun
1002256,Englehart
1002257,Erin
1002258,Espanola
1002259,Essex
1002260,Etobicoke
1002261,Exeter
1002262,Fenelon Falls
1002263,Fenwick
1002264,Fergus
1002265,Flamborough
1002266,Fonthill
1002267,Forest
1002268,Frankford
1002269,Fort Erie
1002270,Fort Frances
1002271,Fort Severn
1002272,Gananoque
1002273,Georgetown
1002274,Geraldton
1002275,Glencoe
1002276,Gloucester
1002277,Goderich
1002278,Gormley
1002279,Grand Valley
1002280,Gravenhurst
1002281,Green Valley
1002282,Grimsby
1002283,Guelph
1002284,Hagersville
1002285,Haley Station
1002286,Haliburton
1002287,Hamilton
1002288,Hanmer
1002289,Hanover
1002290,Harrow
1002291,Hawkesbury
1002292,Hearst
1002293,Heron Bay
1002294,Holland Landing
1002295,Huntsville
1002296,Ingersoll
1002297,Inglewood
1002298,Innisfil
1002299,Iroquois Falls
1002300,Islington
1002301,Kanata
1002302,Kapuskasing
1002303,Keewatin
1002304,Kemptville
1002305,Kenora
1002306,Keswick
1002307,Kincardine
1002308,King City
1002309,Kingfisher Lake
1002310,Kingston
1002311,Kirkland Lake
1002312,Kitchener
1002313,Komoka
1002314,L'Orignal
1002315,Lakefield
1002316,London Borough of Lambeth
1002317,Lanark
1002318,Leamington
1002319,Lindsay
1002320,Listowel
1002321,Little Current
1002322,Lively
1002323,Kawartha Lakes
1002324,Lombardy
1002325,London
1002326,Madoc
1002327,Malton
1002328,Manitouwadge
1002329,Manotick
1002330,Maple
1002331,Mar
1002332,Marathon
1002333,Markdale
1002334,Markham
1002335,Matachewan
1002336,Mattagami
1002337,Mattawa
1002338,Mattice
1002339,Maynooth
1002340,McKellar
1002341,Merrickville-Wolford
1002342,Metcalfe
1002343,Midhurst
1002344,Midland
1002345,Millbrook
1002346,Millhaven
1002347,Milton
1002348,Milverton
1002349,Minnitaki
1002350,Mississauga
1002351,Monkland
1002352,Moose Creek
1002353,Morrisburg
1002354,Mount Albert
1002355,Mount Hope
1002356,Greater Napanee
1002357,Nepean
1002358,New Dundee
1002359,New Hamburg
1002360,New Liskeard
1002361,Newcastle
1002362,Newmarket
1002363,Niagara Falls
1002364,Nipigon
1002365,Nobleton
1002366,Noelville
1002367,North Bay
1002368,North York
1002369,Norval
1002370,Norwich
1002371,Oakville
1002372,Orangeville
1002373,Orillia
1002374,Orleans
1002375,Oshawa
1002376,Ottawa
1002377,Owen Sound
1002378,Paris
1002379,Parry Sound
1002380,Pawitik
1002381,Pembroke
1002382,Penetanguishene
1002383,Perth
1002384,Peterborough
1002385,Pickering
1002386,Picton
1002387,Point Edward
1002388,Pontypool
1002389,Poplar Hill
1002390,Port Colborne
1002391,Port Credit
1002392,Port Elgin
1002393,Port Hope
1002394,Port McNicoll
1002395,Port Perry
1002396,Powassan
1002397,Prescott
1002398,Rainy River
1002399,Raith
1002400,Ramara
1002401,Red Lake
1002402,Renfrew
1002403,Thistletown
1002404,Richmond
1002405,Richmond Hill
1002406,Ridgetown
1002407,Ripley
1002408,Rockcliffe - Manor Park
1002409,Rockland
1002410,Rossport
1002411,Russell
1002412,Sandy Lake
1002413,Sarnia
1002414,Sault Ste. Marie
1002416,Scarborough
1002417,Schomberg
1002418,Schumacher
1002419,Shelburne
1002420,Simcoe
1002421,Sioux Lookout
1002422,Smiths Falls
1002423,Smithville
1002424,Smooth Rock Falls
1002425,South Lancaster
1002426,South Porcupine
1002427,South River
1002428,St. Catharines
1002429,Saint Jacobs
1002430,Saint Marys
1002431,Saint Thomas
1002432,Stevensville
1002433,Stirling
1002434,Stittsville
1002435,Stoney Creek
1002436,Stouffville
1002437,Stratford
1002438,Strathroy
1002439,Streetsville
1002440,West Nipissing
1002441,Sudbury
1002442,Tecumseh
1002443,Terrace Bay
1002444,Thessalon
1002445,Thornbury
1002446,Thornhill
1002447,Thorold
1002448,Thunder Bay
1002449,Tillsonburg
1002450,Timmins
1002451,Toronto
1002452,Tottenham
1002453,Trenton
1002454,Unionville
1002455,Utica
1002456,Val Caron
1002457,Vanier
1002458,Vankleek Hill
1002459,Vaughan
1002460,Wainfleet
1002461,Wallaceburg
1002462,Waterdown
1002463,Waterford
1002464,Waterloo
1002465,Wawa
1002466,Webequie
1002467,Welland
1002468,West Hill
1002469,Pelham Park
1002470,Whitby
1002471,Whitchurch-Stouffville
1002472,Willowdale
1002473,Windsor
1002474,Wingham
1002475,Winona
1002476,Wolfe Island
1002477,Woodbridge
1002478,Woodstock
1002479,Wunnummin Lake
1002480,Wyoming
1002481,York
1002482,Bonshaw
1002483,Charlottetown
1002484,Georgetown
1002485,Summerside
1002486,Tignish
1002487,Acton Vale
1002488,Alma
1002489,Amos
1002490,L'Ancienne-Lorette
1002491,Anjou
1002492,Asbestos
1002493,Aylmer
1002494,Baie-Comeau
1002495,Baie-D'Urfe
1002496,Baie-Saint-Paul
1002497,Beaconsfield
1002498,Beauport
1002499,Beaupre
1002500,Becancour
1002501,Bedford
1002502,Bellefeuille
1002503,Berthierville
1002504,Blainville
1002505,Bois-des-Filion
1002506,Boisbriand
1002507,Boischatel
1002508,Bonaventure
1002509,Boucherville
1002510,Brome
1002511,Bromont
1002512,Brompton
1002513,Brossard
1002514,Buckingham
1002515,Cabano
1002516,Candiac
1002517,Cap-de-la-Madeleine
1002518,Caplan
1002519,Carignan
1002520,Carleton
1002521,Chambly
1002522,Charlesbourg
1002523,Charny
1002524,Chateauguay
1002525,Chelsea
1002526,Chibougamau
1002527,Chicoutimi
1002528,Coaticook
1002529,Cookshire
1002530,Cote Saint-Luc
1002531,Cowansville
1002532,Degelis
1002533,Delson
1002534,Deschambault
1002535,Deux-Montagnes
1002536,Dolbeau
1002537,Dolbeau-Mistassini
1002538,Dollard-Des Ormeaux
1002539,Donnacona
1002540,Dorion
1002541,Dorval
1002542,Drummondville
1002543,Duvernay
1002544,Fabreville
1002545,Farnham
1002546,Fatima
1002547,Fleurimont
1002548,Gaspe
1002549,Gatineau
1002550,Granby
1002551,Grande-Riviere
1002552,Greenfield Park
1002553,Hudson
1002554,Hull
1002555,Iberville
1002556,Joliette
1002557,Jonquiere
1002558,Kahnawake
1002559,Kirkland
1002560,Kuujjuaq
1002561,L'Annonciation
1002562,L'Assomption
1002563,La Baie
1002564,La Malbaie
1002565,La Prairie
1002566,La Romaine
1002567,La Sarre
1002568,La Tuque
1002569,Lac-Etchemin
1002570,Lac-Megantic
1002571,Lachine
1002572,Lachute
1002573,Lambton
1002574,Larochelle
1002575,Lasalle
1002576,Laterriere
1002577,Laurentiens
1002578,Laurier-Station
1002579,Laval
1002580,Le Gardeur
1002581,Lennoxville
1002582,Les Cedres
1002583,Levis
1002584,Listuguj
1002585,Longueuil
1002586,Loretteville
1002587,Lorraine
1002588,Luceville
1002589,Magog
1002590,Maniwaki
1002591,Maria
1002592,Mascouche
1002593,Masson
1002594,Matane
1002595,Mercier
1002596,Mirabel
1002597,Mont-Joli
1002598,Mont-Laurier
1002599,Mount Royal
1002600,Mont-Saint-Hilaire
1002601,Mont-Tremblant
1002602,Montebello
1002603,Montmagny
1002604,Montreal
1002605,Napierville
1002606,Neufchatel
1002607,New Carlisle
1002608,New Richmond
1002609,Nicolet
1002610,Noranda
1002611,Omerville
1002612,Outremont
1002613,Papineauville
1002614,Piedmont
1002615,Pierrefonds-Roxboro
1002616,Pohenegamook
1002617,Pointe-a-la-Croix
1002618,Pointe-aux-Outardes
1002619,Pointe-aux-Trembles
1002620,Pointe-Claire
1002621,Pont-Rouge
1002622,Port-Cartier
1002623,Portneuf
1002624,Quebec City
1002625,Repentigny
1002626,Richelieu
1002627,Richmond
1002628,Rimouski
1002629,Riviere-du-Loup
1002630,Robertsonville
1002631,Roberval
1002632,Rock Forest-Saint-Elie-Deauville
1002633,Rosemere
1002634,Rouyn-Noranda
1002635,Roxboro
1002636,Sainte-Agathe-de-Lotbiniere
1002637,Sainte-Agathe-des-Monts
1002638,Salaberry-de-Valleyfield
1002639,Sault-au-Mouton
1002640,Scott
1002641,Sept-Iles
1002642,Shawinigan
1002643,Sherbrooke
1002644,Sillery
1002645,Sorel
1002646,Saint-Bruno
1002647,Saint-Georges
1002648,Saint-Alphonse-de-Granby
1002649,Sainte-Anne-des-Monts--Tourelle
1002650,Saint-Anselme
1002651,Saint-Augustin
1002652,Saint-Basile-le-Grand
1002653,St-Bruno-de-Montarville
1002654,Saint-Constant
1002655,Saint-Cyrille-de-Wendover
1002656,Saint-Elzear
1002657,Saint-Eustache
1002658,Saint-Felicien
1002659,Saint-Felix-de-Valois
1002661,Saint-Hubert
1002662,Saint-Hyacinthe
1002663,Saint-Janvier
1002664,Saint-Jean-de-l'Ile-d'Orleans
1002665,Saint-Jean-Chrysostome
1002666,Saint-Jean-sur-Richelieu
1002667,Saint-Jerome
1002668,Saint-Jovite
1002669,Saint-Justin
1002670,Saint-Lambert
1002671,Saint-Laurent
1002672,Saint Leonard
1002673,Saint-Louis-de-France
1002674,Saint-Malo
1002675,Saint-Mathieu-de-Beloeil
1002676,Saint-Nicolas
1002677,Saint-Pascal
1002678,Saint-Pie
1002679,Saint-Pierre
1002680,Saint-Pierre-de-l'Ile-d'Orleans
1002681,St-Raymond
1002682,Saint-Remi
1002683,St-Romuald
1002684,Saint-Sauveur-des-Monts
1002685,Saint-Sylvestre
1002686,Saint-Timothee
1002687,St-Tite
1002688,Saint-Victor
1002689,Stanstead
1002690,Sainte-Catherine
1002691,Sainte-Adele
1002692,Sainte-Anne-de-Bellevue
1002693,Sainte-Claire
1002694,St-Croix
1002695,Sainte-Dorothee
1002696,L'Aeroport
1002697,Sainte-Genevieve
1002698,Sainte-Julie
1002699,Sainte-Marguerite-du-Lac-Masson
1002700,Sainte-Marie
1002701,Sainte-Rosalie
1002702,Sainte-Therese
1002703,Sutton
1002704,Temiscaming
1002705,Terrebonne
1002706,Thetford Mines
1002707,Tracy
1002708,Trois-Rivieres
1002709,Val-Belair
1002710,Val-d'Or
1002711,Val-Morin
1002712,Valcourt
1002713,Vallee-Jonction
1002715,Vanier
1002716,Varennes
1002717,Vaudreuil-Dorion
1002718,Verdun
1002719,Victoriaville
1002720,Warwick
1002721,Waswanipi
1002722,Waterloo
1002723,Waterville
1002724,Westmount
1002725,Windsor
1002726,Yamachiche
1002727,Aberdeen
1002728,Allan
1002729,Annaheim
1002730,Assiniboia
1002731,Balcarres
1002732,Beauval
1002733,Big River
1002734,Biggar
1002735,Bruno
1002736,Buffalo Narrows
1002737,Cabri
1002738,Canwood
1002739,Carlyle
1002740,Caronport
1002741,Clavet
1002742,Colonsay
1002743,Consul
1002744,Cote
1002745,Craik
1002746,Creighton
1002747,Debden
1002748,Dillon
1002749,Dundurn
1002750,Edam
1002751,Elfros
1002752,Esterhazy
1002753,Estevan
1002754,Eston
1002755,Fillmore
1002756,Frontier
1002757,Gravelbourg
1002758,Griffin
1002759,Gull Lake
1002760,Hanley
1002761,Hudson Bay
1002762,Humboldt
1002763,Ile-a-la-Crosse
1002764,Indian Head
1002765,Kamsack
1002766,Kindersley
1002767,La Loche
1002768,La Ronge
1002769,Lampman
1002770,Lemberg
1002771,Lloydminster
1002772,Maple Creek
1002773,Maymont
1002774,Meadow Lake
1002775,Melfort
1002776,Melville
1002777,Moose Jaw
1002778,Moosomin
1002779,Muenster
1002780,Nipawin
1002781,Norquay
1002782,North Battleford
1002783,North Portal
1002784,Outlook
1002785,Prince Albert
1002786,Radville
1002787,Regina
1002788,Rocanville
1002789,Rockglen
1002790,Rosetown
1002791,Saskatoon
1002792,Shaunavon
1002793,Shellbrook
1002794,Swift Current
1002795,Tisdale
1002796,Unity
1002797,Wadena
1002798,Warman
1002799,Weekes
1002800,Weyburn
1002801,Whitewood
1002802,Wilcox
1002803,Wilkie
1002804,Wynyard
1002805,Yorkton
1002806,Whitehorse
1002807,Aarau
1002808,Aarburg
1002809,Baden
1002810,Brittnau
1002811,Brugg
1002812,Remetschwil
1002813,Frick
1002814,Granichen
1002815,Hirschthal
1002816,Holderbank
1002817,Hunzenschwil
1002818,Kaiseraugst
1002820,Bottstein
1002821,Kolliken
1002822,Laufenburg
1002823,Leibstadt
1002824,Lenzburg
1002825,Leuggern
1002826,Lupfig
1002827,Mellingen
1002828,Menziken
1002829,Mohlin
1002830,Muhen
1002831,Neuenhof
1002832,Niederlenz
1002833,Niederrohrdorf
1002834,Oberentfelden
1002835,Oberrohrdorf
1002836,Oftringen
1002837,Rheinfelden
1002839,Rothrist
1002840,Rudolfstetten-Friedlisberg
1002841,Rupperswil
1002842,Safenwil
1002844,Siglistorf
1002845,Sins
1002846,Spreitenbach
1002847,Staufen
1002848,Stein
1002849,Stetten
1002850,Suhr
1002852,Turgi
1002853,Unterentfelden
1002854,Unterkulm
1002855,Villigen
1002856,Vordemwald
1002857,Wettingen
1002858,Moriken-Wildegg
1002859,Windisch
1002860,Wohlen
1002861,Wurenlos
1002862,Zofingen
1002863,Zufikon
1002864,Bad Zurzach
1002865,Appenzell District
1002866,Gais
1002867,Heiden
1002868,Herisau
1002869,Teufen
1002870,Waldstatt
1002871,Aarberg
1002872,Aarwangen
1002873,Amsoldingen
1002874,Belp
1002875,Bern
1002876,Biel/Bienne
1002877,Brienz
1002879,Burgdorf
1002880,Ersigen
1002881,Farnern
1002882,Grindelwald
1002884,Muri bei Bern
1002887,Kirchlindach
1002888,Herzogenbuchsee
1002889,Hilterfingen
1002890,Interlaken
1002891,Ipsach
1002892,Ittigen
1002893,Jegenstorf
1002894,Kehrsatz
1002895,Kirchberg
1002896,Konolfingen
1002897,Langenthal
1002898,Laufen
1002900,Lignieres
1002901,Lyss
1002902,Lyssach
1002903,Madiswil
1002904,Malleray
1002906,Meiringen
1002907,Moosseedorf
1002908,Munsingen
1002909,Murten
1002910,Nidau
1002913,Oberhofen
1002916,Orpund
1002917,Orvin
1002918,Ostermundigen
1002919,Pery
1002920,Pieterlen
1002921,Schlosswil
1002922,Urtenen-Schonbuhl
1002923,Schwadernau
1002924,Wahlern
1002925,Seedorf
1002926,Spiez
1002927,St-Imier
1002928,Tavannes
1002930,Thun
1002931,Toffen
1002932,Tramelan
1002933,Trubschachen
1002934,Uetendorf
1002935,Utzenstorf
1002939,Worb
1002940,Zollikofen
1002941,Aesch
1002942,Allschwil
1002943,Arlesheim
1002944,Augst
1002945,Binningen
1002946,Birsfelden
1002947,Blauen
1002948,Bockten
1002950,Giebenach
1002951,Hersberg
1002952,Holstein
1002953,Laufelfingen
1002954,Liesberg
1002955,Liestal
1002956,Munchenstein
1002957,Muttenz
1002958,Oberwil
1002959,Pratteln
1002960,Reinach
1002961,Riehen
1002962,Sissach
1002963,Waldenburg
1002964,Basel
1002965,Bettingen
1002967,Charmey
1002968,Chatel-Saint-Denis
1002969,Dudingen
1002970,Wunnewil-Flamatt
1002971,Fribourg
1002972,Givisiez
1002973,Granges-Paccot
1002974,Marly
1002975,Matran
1002976,Neyruz
1002977,Noreaz
1002978,Payerne
1002979,Tentlingen
1002980,Villars-sur-Glane
1002982,Bellevue
1002983,Carouge
1002984,Pregny-Chambesy
1002986,Chene-Bougeries
1002987,Chene-Bourg
1002989,Collonge-Bellerive
1002990,Cologny
1002992,Geneva
1002993,Grand-Saconnex
1002995,Jussy
1002996,Lancy
1002998,Meyrin
1002999,Perly
1003001,Plan-les-Ouates
1003002,Presinge
1003003,Thonex
1003004,Vernier
1003005,Versoix
1003007,Veyrier
1003008,Bilten
1003009,Ennenda
1003010,Glarus
1003011,Mitlodi
1003012,Mollis
1003013,Nafels
1003014,Oberurnen
1003015,Obstalden
1003016,Arosa
1003017,Bonaduz
1003018,Chur
1003019,Davos
1003022,Domat/Ems
1003023,Flims
1003024,Ilanz
1003025,Klosters-Serneus
1003026,Laax
1003028,Samedan
1003030,Scuol
1003031,Saint Moritz
1003032,Thusis
1003033,Zizers
1003034,Zuoz
1003036,Delemont
1003037,Le Noirmont
1003038,Porrentruy
1003039,Rossemaison
1003040,Saignelegier
1003041,Adligenswil
1003042,Altishofen
1003043,Ballwil
1003044,Ebikon
1003045,Emmen
1003047,Entlebuch
1003048,Gisikon
1003049,Grosswangen
1003050,Hergiswil
1003051,Hitzkirch
1003052,Hochdorf
1003054,Kriens
1003055,Littau
1003056,Lucerne
1003057,Malters
1003058,Marbach
1003059,Meggen
1003060,Menznau
1003061,Nottwil
1003062,Reiden
1003063,Rickenbach
1003064,Root
1003065,Rothenburg
1003066,Ruswil
1003069,Schupfheim
1003070,Sempach
1003071,Sursee
1003072,Triengen
1003073,Willisau
1003074,Wolhusen
1003075,Bevaix
1003076,Colombier
1003078,Cortaillod
1003079,Couvet
1003080,Cressier
1003082,La Chaux-de-Fonds
1003083,La Neuveville
1003084,Le Locle
1003085,Les Brenets
1003086,Les Geneveys-sur-Coffrane
1003088,Neuchatel
1003089,Saint-Blaise
1003090,Buochs
1003091,Ennetburgen
1003092,Stans
1003094,Stansstad
1003095,Engelberg
1003096,Kerns
1003097,Au
1003098,Buchs
1003099,Flawil
1003100,Gams
1003101,Gossau
1003104,Lichtensteig
1003105,Mels
1003106,Nesslau-Krummenau
1003107,Oberriet
1003109,Rorschach
1003110,Sargans
1003111,Schwerzenbach
1003112,Sennwald
1003113,St. Gallen
1003114,Uznach
1003115,Wattwil
1003116,Wil
1003117,Beringen
1003119,Ramsen
1003120,Schaffhausen
1003121,Thayngen
1003122,Balsthal
1003123,Battwil
1003124,Bellach
1003125,Bettlach
1003126,Biberist
1003127,Breitenbach
1003128,Daniken
1003129,Dornach
1003130,Dulliken
1003131,Egerkingen
1003132,Grenchen
1003133,Gretzenbach
1003134,Hagendorf
1003135,Kleinlutzel
1003136,Lengnau
1003137,Oberbuchsiten
1003138,Oberdorf
1003139,Oensingen
1003140,Schonenwerd
1003141,Solothurn
1003142,Zuchwil
1003143,Einsiedeln
1003144,Freienbach
1003145,Galgenen
1003146,Gersau
1003148,Kussnacht
1003149,Schwyz
1003151,Wollerau
1003152,Amriswil
1003153,Arbon
1003154,Bischofszell
1003155,Frauenfeld
1003156,Gottlieben
1003157,Gachnang
1003158,Matzingen
1003159,Pfyn
1003160,Roggwil
1003161,Romanshorn
1003162,Sirnach
1003163,Steckborn
1003164,Wangi
1003165,Weinfelden
1003166,Agno
1003167,Ascona
1003168,Balerna
1003169,Bellinzona
1003170,Chiasso
1003171,Giubiasco
1003172,Ligornetto
1003173,Losone
1003174,Lugano
1003175,Manno
1003176,Melide
1003177,Mendrisio
1003178,Muralto
1003181,Aigle
1003182,Aubonne
1003183,Bex
1003184,Bursins
1003185,Chateau-d'Oex
1003186,Chavannes-de-Bogis
1003187,Coppet
1003188,Cossonay
1003189,Crissier
1003190,Denens
1003191,Ecublens
1003192,Epalinges
1003193,Founex
1003194,Gland
1003195,Henniez
1003196,Lausanne
1003197,Le Mont-sur-Lausanne
1003199,Leysin
1003200,Lucens
1003201,Mies
1003202,Montreux
1003203,Morges
1003204,Moudon
1003205,Nyon
1003206,Oron-la-Ville
1003207,Penthalaz
1003208,Pompaples
1003209,Prangins
1003210,Preverenges
1003211,Prilly
1003212,Pully
1003213,Renens
1003215,Saint-Sulpice
1003217,Vevey
1003219,Yverdon-les-Bains
1003220,Brig
1003221,Collombey
1003222,Martigny
1003223,Crans-Montana
1003224,Naters
1003225,Saas Fee
1003226,Sierre
1003227,Sion
1003229,Zermatt
1003230,Baar
1003231,Cham
1003232,Neuheim
1003233,Risch-Rotkreuz
1003234,Steinhausen
1003235,Zug
1003236,Aadorf
1003237,Adliswil
1003238,Bachenbulach
1003239,Bassersdorf
1003241,Bonstetten
1003242,Bremgarten
1003243,Wangen-Bruttisellen
1003244,Bubikon
1003245,Bulach
1003246,Dielsdorf
1003247,Dietikon
1003248,Dubendorf
1003249,Maur
1003250,Effretikon
1003251,Egg
1003252,Eglisau
1003253,Embrach
1003254,Erlenbach
1003257,Geroldswil
1003258,Glattfelden
1003259,Greifensee
1003260,Hedingen
1003261,Hinwil
1003262,Hombrechtikon
1003263,Horgen
1003264,Kilchberg
1003265,Kloten
1003267,Mannedorf
1003269,Meilen
1003270,Monchaltorf
1003271,Neuhausen am Rheinfall
1003273,Opfikon
1003274,Otelfingen
1003275,Pfaffikon
1003276,Regensdorf
1003277,Richterswil
1003278,Rumlang
1003279,Ruschlikon
1003280,Ruti
1003281,Schlieren
1003282,Seuzach
1003283,Stafa
1003284,Thalwil
1003285,Turbenthal
1003286,Uetikon
1003287,Urdorf
1003288,Uster
1003289,Wadenswil
1003290,Wallisellen
1003291,Weisslingen
1003292,Wetzikon
1003293,Winterthur
1003294,Zollikon
1003296,Zumikon
1003297,Zurich
1003298,Antofagasta
1003299,Chuquicamata
1003300,Temuco
1003301,Victoria
1003302,Concepcion
1003303,Los Angeles
1003304,Talcahuano
1003305,Algarrobo
1003306,La Serena
1003307,Rancagua
1003308,Osorno
1003309,Puerto Varas
1003310,Valdivia
1003311,Punta Arenas
1003312,Curico
1003313,Talca
1003314,Conchali
1003315,La Cisterna
1003316,La Florida
1003317,Las Condes
1003318,Macul
1003319,Maipu
